country,country_code,Year,unemployment_rate,GDP,region,Population
Cabo Verde,CPV,2023,11.971,5.391144274,Other,522331
Costa Rica,CRI,2023,8.325,5.111921832,North America,5105525
Caribbean small states,CSS,2023,7.821884021,9.007951962,Other,4519904
Cuba,CUB,2023,1.719,-1.929371232,North America,11019931
Cyprus,CYP,2023,6.098,2.763909754,Asia,1344976
Czechia,CZE,2023,2.579,-0.05526182,Europe,10864042
Germany,DEU,2023,3.068,-0.266438401,Europe,83901923
Djibouti,DJI,2023,26.154,7.372071487,Africa,1152944
Denmark,DNK,2023,5.094,2.495184345,Other,5946952
Dominican Republic,DOM,2023,5.555,2.192298482,North America,11331265
Algeria,DZA,2023,11.701,4.1,Africa,46164219
East Asia & Pacific (excluding high income),EAP,2023,3.972396589,5.254778219,Other,2137527754
Early-demographic dividend,EAR,2023,5.260029505,4.61090087,Other,3511607650
East Asia & Pacific,EAS,2023,3.857711655,4.193954951,Other,2384479340
Europe & Central Asia (excluding high income),ECA,2023,7.333127511,5.075840028,South America,249053262
Europe & Central Asia,ECS,2023,5.586352535,1.069446516,South America,925640799
Ecuador,ECU,2023,3.51,1.98823814,South America,17980083
"Egypt, Arab Rep.",EGY,2023,7.334,3.760280523,Africa,114535772
Euro area,EMU,2023,6.557963146,0.418696305,Other,350292725
Eritrea,ERI,2023,5.586,,Africa,3470390
Spain,ESP,2023,12.179,2.675663463,Europe,48347910
Estonia,EST,2023,6.378,-3.023038745,Europe,1370286
Ethiopia,ETH,2023,3.402,6.594245994,Africa,128691692
European Union,EUU,2023,6.025065807,0.455502396,Other,449425965
Fragile and conflict affected situations,FCS,2023,5.20087834,1.961882638,Other,1057033168
Finland,FIN,2023,7.151,-0.946904863,Europe,5583911
Fiji,FJI,2023,4.322,7.524291351,Oceania,924145
France,FRA,2023,7.335,0.936487519,Europe,68287487
Gabon,GAB,2023,20.278,2.445880831,Africa,2484789
United Kingdom,GBR,2023,3.984,0.397082346,Europe,68492000
Georgia,GEO,2023,11.537,7.832201266,Asia,3715483
Ghana,GHA,2023,3.063,3.140090998,Africa,33787914
Guinea,GIN,2023,5.244,5.541726686,Europe,14405468
"Gambia, The",GMB,2023,6.479,4.797508945,Africa,2697845
Guinea-Bissau,GNB,2023,2.65,4.463699361,Africa,2153339
Equatorial Guinea,GNQ,2023,8.367,-5.089308721,Africa,1847549
Greece,GRC,2023,11.066,2.332124449,Europe,10405588
Guatemala,GTM,2023,2.344,3.533156701,North America,18124838
Guam,GUM,2023,5.363,,Oceania,166506
Guyana,GUY,2023,12.025,33.79501112,Oceania,826353
High income,HIC,2023,4.338660165,1.821328486,Other,1408764584
"Hong Kong SAR, China",HKG,2023,2.949,3.214489017,Asia,7536100
Honduras,HND,2023,6.07,3.575847605,North America,10644851
Heavily indebted poor countries (HIPC),HPC,2023,4.226617652,3.481205558,Other,917304254
Croatia,HRV,2023,6.086,3.302544881,Europe,3859686
Haiti,HTI,2023,14.556,-1.863884203,North America,11637398
Hungary,HUN,2023,4.107,-0.842528841,Europe,9592186
IBRD only,IBD,2023,5.164780802,4.82049142,Other,4952554878
IDA & IBRD total,IBT,2023,5.03556816,4.685911207,Other,6858864199
IDA total,IDA,2023,4.62580357,3.000776529,Asia,1906309321
IDA blend,IDB,2023,4.415089752,2.736966647,Asia,664395892
Indonesia,IDN,2023,3.308,5.049023318,Asia,281190067
IDA only,IDX,2023,4.748146829,3.257498651,Asia,1241913429
India,IND,2023,4.172,9.19075493,Asia,1438069596
Ireland,IRL,2023,4.288,-5.530007389,Asia,5307600
"Iran, Islamic Rep.",IRN,2023,9.041,5.044890195,Asia,90608707
Iraq,IRQ,2023,15.447,0.517705525,Asia,45074049
Iceland,ISL,2023,3.518,5.646461819,Europe,393349
Israel,ISR,2023,3.596,1.826520495,Europe,9849000
Italy,ITA,2023,7.627,0.715372501,Europe,58993475
Jamaica,JAM,2023,4.4,2.604663055,Other,2839786
Jordan,JOR,2023,17.969,2.884083393,Asia,11439213
Japan,JPN,2023,2.6,1.475034811,Asia,124516650
Kazakhstan,KAZ,2023,4.821,5.1,Other,20330104
Kenya,KEN,2023,5.567,5.555873013,Africa,55339003
Kyrgyz Republic,KGZ,2023,3.991,9.013292834,Asia,7099750
Cambodia,KHM,2023,0.225,5.007330438,Asia,17423880
"Korea, Rep.",KOR,2023,2.675,1.356733243,Other,51712619
Kuwait,KWT,2023,2.127,-1.667205897,Asia,4853420
Latin America & Caribbean (excluding high income),LAC,2023,6.101589843,2.188569461,Asia,589889543
Lao PDR,LAO,2023,1.188,3.745681402,Asia,7664993
Lebanon,LBN,2023,11.543,-0.76058447,Asia,5773493
Liberia,LBR,2023,2.933,4.683756888,Asia,5493031
Libya,LBY,2023,18.753,10.15581818,Asia,7305659
St. Lucia,LCA,2023,11.092,2.209882765,North America,179285
Latin America & Caribbean,LCN,2023,6.207431309,2.253041576,North America,657617663
Least developed countries: UN classification,LDC,2023,4.946423147,3.052220268,Other,1160824674
Low income,LIC,2023,5.297353888,-0.202242108,Europe,607774703
Sri Lanka,LKA,2023,5.997,-2.32984819,Asia,22037000
Lower middle income,LMC,2023,4.413936003,6.016327848,Other,3082002881
Low & middle income,LMY,2023,5.087677414,4.817737594,Other,6499219471
Lesotho,LSO,2023,16.457,1.826625259,Africa,2311472
Late-demographic dividend,LTE,2023,4.805538352,4.353489185,Europe,2326636900
Lithuania,LTU,2023,6.841,0.342262716,Europe,2871585
Luxembourg,LUX,2023,5.184,-0.693632728,Europe,666430
Latvia,LVA,2023,6.465,2.854218001,Europe,1877445
"Macao SAR, China",MAC,2023,2.235,75.06185714,Africa,678800
Morocco,MAR,2023,9.044,3.403341301,Africa,37712505
Moldova,MDA,2023,1.555,1.2,Europe,2457783
Madagascar,MDG,2023,3.069,4.203046158,Europe,31195932
Maldives,MDV,2023,4.241,4.72639195,Europe,525994
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,8.078864426,2.153758249,Europe,797801454
Mexico,MEX,2023,2.765,3.295390957,Europe,129739759
Middle income,MIC,2023,5.071622525,4.8756831,Other,5891444768
North Macedonia,MKD,2023,13.174,2.072542088,Europe,1827816
Mali,MLI,2023,2.956,4.71716104,Africa,23769127
Malta,MLT,2023,3.11,6.796313111,Africa,552747
Myanmar,MMR,2023,3.032,0.958446625,Asia,54133798
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,8.919076142,2.838367183,Asia,729077445
Montenegro,MNE,2023,14.621,6.337697542,Asia,623529
Mongolia,MNG,2023,5.503,7.422112762,Asia,3481145
Mozambique,MOZ,2023,3.519,5.436859123,Asia,33635160
Mauritania,MRT,2023,10.446,6.507187199,Africa,5022441
Mauritius,MUS,2023,5.571,5.007813818,Africa,1261041
Malawi,MWI,2023,5.033,1.892457988,Africa,21104482
Malaysia,MYS,2023,3.869,3.555487154,Asia,35126298
North America,NAC,2023,3.840737513,2.784140411,Africa,376954413
Namibia,NAM,2023,19.365,4.442806038,Africa,2963095
New Caledonia,NCL,2023,10.939,,Oceania,289870
Niger,NER,2023,0.425,1.667634065,Africa,26159867
Nigeria,NGA,2023,3.074,2.860214991,Africa,227882945
Nicaragua,NIC,2023,4.716,4.427743848,North America,6823613
Netherlands,NLD,2023,3.537,0.074560835,Europe,17877117
Norway,NOR,2023,3.572,0.072120481,Europe,5519594
Nepal,NPL,2023,10.628,1.982548436,Asia,29694614
New Zealand,NZL,2023,3.729,1.394251816,Oceania,5245000
OECD members,OED,2023,4.825673308,1.823307159,Other,1388472514
Oman,OMN,2023,3.176,1.187134896,Asia,5049269
Other small states,OSS,2023,8.428542226,2.684422431,Other,12842214
Pakistan,PAK,2023,5.408,-0.039838972,North America,247504495
Panama,PAN,2023,6.544,7.399301556,North America,4458759
Peru,PER,2023,4.899,-0.403242151,South America,33845617
Philippines,PHL,2023,2.222,5.518949679,Asia,114891199
Papua New Guinea,PNG,2023,2.661,3.810886229,Oceania,10389635
Poland,POL,2023,2.743,0.249610834,Other,36687353
Pre-demographic dividend,PRE,2023,4.700607933,2.285368839,North America,1078224044
Puerto Rico (US),PRI,2023,5.725,0.498101252,North America,3203792
"Korea, Dem. People's Rep.",PRK,2023,2.831,,North America,26418204
Portugal,PRT,2023,6.509,2.613128544,North America,10578174
Paraguay,PRY,2023,5.794,4.999227911,North America,6844146
Pacific island small states,PSS,2023,3.181085508,5.054538148,Asia,2689224
Post-demographic dividend,PST,2023,4.466412923,1.860861592,Asia,1121892872
French Polynesia,PYF,2023,11.749,2.996927078,South America,281118
Qatar,QAT,2023,0.13,1.187159916,Asia,2656032
Romania,ROU,2023,5.589,2.404271779,Europe,19059479
Russian Federation,RUS,2023,3.076,4.082524813,Europe,143826130
Rwanda,RWA,2023,12.352,8.24990302,Africa,13954471
South Asia,SAS,2023,4.305251766,8.505117854,Asia,1662580579
Saudi Arabia,SAU,2023,4.008,0.542592439,Asia,33702731
Senegal,SEN,2023,2.8,4.257430833,Europe,18077573
Singapore,SGP,2023,3.444,1.821406941,Asia,5917648
Solomon Islands,SLB,2023,1.455,2.656361867,Africa,800005
Sierra Leone,SLE,2023,3.153,5.710021898,Africa,8460512
El Salvador,SLV,2023,2.992,3.539156693,Africa,6309624
"Somalia, Fed. Rep.",SOM,2023,18.941,4.216384326,Africa,18358615
Serbia,SRB,2023,8.268,3.847471128,South America,6623183
Sub-Saharan Africa (excluding high income),SSA,2023,6.181448098,2.343970901,Africa,1131090888
South Sudan,SSD,2023,12.477,,Africa,11483374
Sub-Saharan Africa,SSF,2023,5.887753617,2.574661538,Africa,1259902353
Small states,SST,2023,7.666090513,4.65816169,Africa,20051342
Sao Tome and Principe,STP,2023,9.071,0.372252775,Africa,230871
Suriname,SUR,2023,7.631,2.539566754,Other,628886
Slovak Republic,SVK,2023,5.84,2.168149116,North America,5426740
Slovenia,SVN,2023,3.652,2.112590985,North America,2120461
Sweden,SWE,2023,7.611,-0.114161935,Other,10536632
Eswatini,SWZ,2023,35.086,3.444478312,Other,1230506
Syrian Arab Republic,SYR,2023,13.187,-1.207264203,Asia,23594623
Chad,TCD,2023,1.074,4.117451792,North America,19319064
East Asia & Pacific (IDA & IBRD countries),TEA,2023,3.990239378,5.254717635,Other,2111139152
Europe & Central Asia (IDA & IBRD countries),TEC,2023,5.160330972,3.841757011,Other,458932506
Togo,TGO,2023,1.948,6.407922156,Africa,9304337
Thailand,THA,2023,0.733,2.017750953,Asia,71702435
Tajikistan,TJK,2023,11.546,8.299999217,Asia,10389799
Turkmenistan,TKM,2023,4.099,6.300157585,Oceania,7364438
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,6.277058031,2.338613193,Asia,642397939
Timor-Leste,TLS,2023,1.521,-18.12479096,Asia,1384286
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023,8.919076142,2.892997514,Asia,723911670
Tonga,TON,2023,2.262,2.084155836,Oceania,104597
South Asia (IDA & IBRD),TSA,2023,4.305251766,8.505117854,Other,1662580579
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,5.887753617,2.574661538,Other,1259902353
Trinidad and Tobago,TTO,2023,4.21,1.427113398,North America,1367510
Tunisia,TUN,2023,15.106,0.039156567,Other,12200431
Turkiye,TUR,2023,9.388,5.111168185,Other,85325965
Tanzania,TZA,2023,2.582,5.069523532,Africa,66617606
Uganda,UGA,2023,2.787,5.336972955,Africa,48656601
Upper middle income,UMC,2023,5.662411862,4.584982081,Oceania,2809441887
Uruguay,URY,2023,8.355,0.742128785,Other,3388081
United States,USA,2023,3.638,2.887556009,North America,336806231
Uzbekistan,UZB,2023,4.46,6.291416351,Asia,35652307
St. Vincent and the Grenadines,VCT,2023,18.574,5.326364721,North America,101323
"Venezuela, RB",VEN,2023,5.485,,South America,28300854
Virgin Islands (U.S.),VIR,2023,12.32,,North America,104917
Viet Nam,VNM,2023,1.645,5.065023915,Asia,100352192
Vanuatu,VUT,2023,5.082,-0.964792282,Oceania,320409
Samoa,WSM,2023,4.977,9.20864924,Oceania,216663
"Yemen, Rep.",YEM,2023,17.091,,Asia,39390799
South Africa,ZAF,2023,32.098,0.698485194,Africa,63212384
Zambia,ZMB,2023,5.905,5.367942855,Africa,20723965
Zimbabwe,ZWE,2023,8.759,5.336770373,Africa,16340822
Africa Eastern and Southern,AFE,2024,7.772653775,2.76680373,Asia,769294618
Afghanistan,AFG,2024,13.295,,Asia,42647492
Africa Western and Central,AFW,2024,3.218313421,4.176102889,Asia,521764076
Angola,AGO,2024,14.464,4.423904529,North America,37885849
Albania,ALB,2024,10.25,3.961719112,Europe,2714617
Arab World,ARB,2024,9.461238356,1.548919124,South America,492579811
United Arab Emirates,ARE,2024,2.133,3.761615446,South America,10876981
Argentina,ARG,2024,7.876,-1.719105147,South America,45696159
Armenia,ARM,2024,13.329,5.9,South America,3033500
Australia,AUS,2024,4.072,1.43111252,Oceania,27204809
Austria,AUT,2024,5.439,-1.173540536,Oceania,9178482
Azerbaijan,AZE,2024,5.594,4.071402105,Asia,10202850
Burundi,BDI,2024,0.902,3.489231748,Asia,14047786
Belgium,BEL,2024,5.488,1.018898625,Europe,11876844
Benin,BEN,2024,1.722,7.453115662,Europe,14462724
Burkina Faso,BFA,2024,5.166,4.985103006,Africa,23548781
Bangladesh,BGD,2024,4.68,4.223259113,Europe,173562364
Bulgaria,BGR,2024,4.104,2.810827752,Europe,6444366
Bahrain,BHR,2024,1.102,3.017248391,Asia,1588670
"Bahamas, The",BHS,2024,8.463,3.378506607,Asia,401283
Bosnia and Herzegovina,BIH,2024,10.723,2.480047084,Africa,3164253
Belarus,BLR,2024,3.361,4.009848525,North America,9133712
Belize,BLZ,2024,7,8.151789827,North America,417072
Bolivia,BOL,2024,3.091,1.38468279,South America,12413315
Brazil,BRA,2024,7.634,3.395866455,South America,211998573
Barbados,BRB,2024,7.529,3.800000319,South America,282467
Brunei Darussalam,BRN,2024,5.144,4.200372735,South America,462721
Bhutan,BTN,2024,2.856,,Asia,791524
Botswana,BWA,2024,23.138,-2.989868795,Africa,2521139
Central African Republic,CAF,2024,5.899,1.539632475,North America,5330690
Canada,CAN,2024,6.45,1.528081109,North America,41288599
Central Europe and the Baltics,CEB,2024,3.867636429,1.963305524,Other,100050066
Switzerland,CHE,2024,4.11,1.302333325,Europe,9034102
Channel Islands,CHI,2024,6.256,,Europe,168126
Chile,CHL,2024,9.056,2.644311549,Europe,19764771
China,CHN,2024,4.571,4.977356592,Europe,1408975000
Cote d'Ivoire,CIV,2024,2.288,5.95,Africa,31934230
Cameroon,CMR,2024,3.518,3.670742847,Africa,29123744
"Congo, Dem. Rep.",COD,2024,4.556,6.67593029,South America,109276265
"Congo, Rep.",COG,2024,19.694,2.579666395,South America,6332961
Colombia,COL,2024,9.608,1.74380145,South America,52886363
Comoros,COM,2024,3.875,3.388783506,South America,866628
Cabo Verde,CPV,2024,11.878,7.271881472,Other,524877
Costa Rica,CRI,2024,7.848,4.321224296,North America,5129910
Caribbean small states,CSS,2024,7.423938916,13.34432587,Other,4539060
Cuba,CUB,2024,1.53,,North America,10979783
Cyprus,CYP,2024,5.602,3.448061704,Asia,1358282
Czechia,CZE,2024,2.506,1.120384627,Europe,10882164
Germany,DEU,2024,3.406,-0.238526858,Europe,83510950
Djibouti,DJI,2024,25.875,5.953829989,Africa,1168722
Denmark,DNK,2024,5.587,3.67619735,Other,5976992
Dominican Republic,DOM,2024,5.473,4.951696872,North America,11427557
Algeria,DZA,2024,11.427,3.299999999,Africa,46814308
East Asia & Pacific (excluding high income),EAP,2024,3.885789699,4.962599562,Other,2141122258
Early-demographic dividend,EAR,2024,5.298738986,3.582461041,Other,3552278604
East Asia & Pacific,EAS,2024,3.783246133,3.894593151,Other,2388378491
Europe & Central Asia (excluding high income),ECA,2024,6.911840306,3.751939096,South America,250485944
Europe & Central Asia,ECS,2024,5.368775607,1.515784511,South America,928465742
Ecuador,ECU,2024,4.773,-2.001254763,South America,18135478
"Egypt, Arab Rep.",EGY,2024,7.198,2.399169268,Africa,116538258
Euro area,EMU,2024,6.413875718,0.863297008,Other,351125804
Eritrea,ERI,2024,5.553,,Africa,3535603
Spain,ESP,2024,11.394,3.150195645,Europe,48807137
Estonia,EST,2024,7.828,-0.26100621,Europe,1371986
Ethiopia,ETH,2024,3.398,7.316691128,Africa,132059767
European Union,EUU,2024,5.918130252,1.025367827,Other,450185396
Fragile and conflict affected situations,FCS,2024,5.021248451,1.6539895,Other,1081767572
Finland,FIN,2024,8.26,-0.154214821,Europe,5637214
Fiji,FJI,2024,4.307,3.828998887,Oceania,928784
France,FRA,2024,7.37,1.166138515,Europe,68516699
Gabon,GAB,2024,20.061,3.383907608,Africa,2538952
United Kingdom,GBR,2024,4.111,1.100667866,Europe,69226000
Georgia,GEO,2024,11.48,9.428572202,Asia,3673850
Ghana,GHA,2024,3.007,5.684872604,Africa,34427414
Guinea,GIN,2024,5.23,5.668523935,Europe,14754785
"Gambia, The",GMB,2024,6.496,5.746717655,Africa,2759988
Guinea-Bissau,GNB,2024,2.622,4.813485952,Africa,2201352
Equatorial Guinea,GNQ,2024,7.823,0.907248246,Africa,1892516
Greece,GRC,2024,10.133,2.271736226,Europe,10388805
Guatemala,GTM,2024,2.219,3.651864629,North America,18406359
Guam,GUM,2024,5.586,,Oceania,167777
Guyana,GUY,2024,10.165,43.37200948,Oceania,831087
High income,HIC,2024,4.398870168,1.926998288,Other,1417871275
"Hong Kong SAR, China",HKG,2024,2.793,2.541197539,Asia,7524100
Honduras,HND,2024,6.061,3.553970033,North America,10825703
Heavily indebted poor countries (HIPC),HPC,2024,4.212603895,5.243779523,Other,941413026
Croatia,HRV,2024,5.236,3.814945217,Europe,3866300
Haiti,HTI,2024,15.058,-4.169633958,North America,11772557
Hungary,HUN,2024,4.434,0.512305791,Europe,9562314
IBRD only,IBD,2024,5.10842146,4.313820387,Other,4979720059
IDA & IBRD total,IBT,2024,4.975973122,4.306754137,Other,6926456321
IDA total,IDA,2024,4.559413839,4.216711516,Asia,1946736262
IDA blend,IDB,2024,4.374618427,3.870820166,Asia,676957651
Indonesia,IDN,2024,3.3,5.030344694,Asia,283487931
IDA only,IDX,2024,4.667701724,4.551613004,Asia,1269778611
India,IND,2024,4.202,6.48422363,Asia,1450935791
Ireland,IRL,2024,4.369,1.221334299,Asia,5380257
"Iran, Islamic Rep.",IRN,2024,9.192,3.040000309,Asia,91567738
Iraq,IRQ,2024,15.524,-1.545251983,Asia,46042015
Iceland,ISL,2024,3.107,0.516863122,Europe,404610
Israel,ISR,2024,3.15,0.871968424,Europe,9974400
Italy,ITA,2024,6.778,0.72579238,Europe,58986023
Jamaica,JAM,2024,4.885,-0.718806912,Other,2839175
Jordan,JOR,2024,17.996,2.488894096,Asia,11552876
Japan,JPN,2024,2.563,0.083698564,Asia,123975371
Kazakhstan,KAZ,2024,4.794,4.8,Other,20592571
Kenya,KEN,2024,5.434,4.496498285,Africa,56432944
Kyrgyz Republic,KGZ,2024,3.289,9.040135561,Asia,7224614
Cambodia,KHM,2024,0.27,6.015814574,Asia,17638801
"Korea, Rep.",KOR,2024,2.604,,Other,51751065
Kuwait,KWT,2024,2.144,-2.560111133,Asia,4973861
Latin America & Caribbean (excluding high income),LAC,2024,6.141125532,2.012113862,Asia,594158638
Lao PDR,LAO,2024,1.218,4.258257247,Asia,7769819
Liberia,LBR,2024,2.882,4.792914822,Asia,5612817
Libya,LBY,2024,18.615,-0.605832527,Asia,7381023
St. Lucia,LCA,2024,10.928,3.891750242,North America,179744
Latin America & Caribbean,LCN,2024,6.238519712,2.265258831,North America,662185950
Least developed countries: UN classification,LDC,2024,4.891534033,3.863854857,Other,1187777591
Low income,LIC,2024,5.090457373,2.332101941,Europe,624608098
Sri Lanka,LKA,2024,4.996,5.00871931,Asia,21916000
Lower middle income,LMC,2024,4.40371394,5.132162544,Other,3120983658
Low & middle income,LMY,2024,5.04129616,4.333464982,Other,6563719861
Lesotho,LSO,2024,16.147,2.762238185,Africa,2337423
Late-demographic dividend,LTE,2024,4.649919058,4.453015101,Europe,2328890789
Lithuania,LTU,2024,7.504,2.772631245,Europe,2888055
Luxembourg,LUX,2024,5.935,1.031616713,Europe,677717
Latvia,LVA,2024,6.72,-0.442491126,Europe,1862441
"Macao SAR, China",MAC,2024,2.437,8.808159685,Africa,687000
Morocco,MAR,2024,8.943,3.236513735,Africa,38081173
Moldova,MDA,2024,1.434,0.103059412,Europe,2389275
Madagascar,MDG,2024,3.012,4.2,Europe,31964956
Maldives,MDV,2024,4.636,5.133962231,Europe,527799
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2024,8.012862306,1.941874904,Europe,813118814
Mexico,MEX,2024,2.711,1.454062478,Europe,130861007
Middle income,MIC,2024,5.037559686,4.355499495,Other,5939111763
North Macedonia,MKD,2024,13.417,2.756249173,Europe,1792179
Mali,MLI,2024,3.06,5.004545937,Africa,24478595
Malta,MLT,2024,2.703,5.969281961,Africa,574346
Myanmar,MMR,2024,3.032,-0.972046414,Asia,54500091
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2024,8.889644067,1.965873987,Asia,741690916
Montenegro,MNE,2024,14.1,3.040315798,Asia,623831
Mongolia,MNG,2024,5.424,4.864001434,Asia,3524788
Mozambique,MOZ,2024,3.527,1.851775025,Asia,34631766
Mauritania,MRT,2024,10.373,5.2,Africa,5169395
Mauritius,MUS,2024,5.476,4.693903184,Africa,1259509
Malawi,MWI,2024,5.045,1.82685,Africa,21655286
Malaysia,MYS,2024,3.826,5.114155478,Asia,35557673
North America,NAC,2024,4.37803269,2.700069253,Africa,381464223
Namibia,NAM,2024,19.148,3.711544974,Africa,3030131
New Caledonia,NCL,2024,11.15,,Oceania,292639
Niger,NER,2024,0.355,8.421597895,Africa,27032412
Nigeria,NGA,2024,2.989,3.426439471,Africa,232679478
Nicaragua,NIC,2024,4.574,3.587830229,North America,6916140
Netherlands,NLD,2024,3.599,0.979674922,Europe,17994237
Norway,NOR,2024,3.97,2.100453278,Europe,5572272
Nepal,NPL,2024,10.706,3.665374307,Asia,29651054
New Zealand,NZL,2024,4.869,-0.126462419,Oceania,5338500
OECD members,OED,2024,4.905843763,1.784524088,Other,1396914190
Oman,OMN,2024,3.161,1.67407663,Asia,5281538
Other small states,OSS,2024,8.411555577,2.935138727,Other,12969162
Pakistan,PAK,2024,5.472,3.234784432,North America,251269164
Panama,PAN,2024,6.518,2.861666635,North America,4515577
Peru,PER,2024,4.828,3.303940982,South America,34217848
Philippines,PHL,2024,2.153,5.692016128,Asia,115843670
Papua New Guinea,PNG,2024,2.741,4.095029002,Oceania,10576502
Poland,POL,2024,2.472,2.923388081,Other,36554707
Pre-demographic dividend,PRE,2024,4.564399648,3.099732872,North America,1105951788
Puerto Rico (US),PRI,2024,5.472,3.226705422,North America,3203295
"Korea, Dem. People's Rep.",PRK,2024,2.859,,North America,26498823
Portugal,PRT,2024,6.384,1.92844406,North America,10701636
Paraguay,PRY,2024,6.093,4.249960105,North America,6929153
Pacific island small states,PSS,2024,3.140070801,4.001450985,Asia,2722467
Post-demographic dividend,PST,2024,4.634668263,1.792525296,Asia,1128430188
French Polynesia,PYF,2024,11.75,,South America,281807
Qatar,QAT,2024,0.126,2.768414336,Asia,2857822
Romania,ROU,2024,5.379,0.813687203,Europe,19069340
Russian Federation,RUS,2024,2.527,4.344374755,Europe,143533851
Rwanda,RWA,2024,11.994,8.890655296,Africa,14256567
South Asia,SAS,2024,4.34169478,6.224842254,Asia,1677384532
Saudi Arabia,SAU,2024,3.896,1.807955151,Asia,35300280
Senegal,SEN,2024,2.992,6.892007403,Europe,18501984
Singapore,SGP,2024,3.182,4.388023625,Asia,6036860
Solomon Islands,SLB,2024,1.47,2.539341917,Africa,819198
Sierra Leone,SLE,2024,3.126,4.000000026,Africa,8642022
El Salvador,SLV,2024,2.839,2.602020161,Africa,6338193
"Somalia, Fed. Rep.",SOM,2024,18.861,3.972320809,Africa,19009151
Serbia,SRB,2024,7.39,3.878012796,South America,6587202
Sub-Saharan Africa (excluding high income),SSA,2024,6.113447784,3.195649928,Africa,1158877573
Sub-Saharan Africa,SSF,2024,5.823525216,3.428437595,Africa,1291058694
Small states,SST,2024,7.558035712,6.192074353,Africa,20230689
Sao Tome and Principe,STP,2024,9.17,0.900000599,Africa,235536
Suriname,SUR,2024,7.325,2.839586028,Other,634431
Slovak Republic,SVK,2024,5.234,2.061677718,North America,5422069
Slovenia,SVN,2024,3.357,1.591014799,North America,2126324
Sweden,SWE,2024,8.528,0.973832213,Other,10569709
Eswatini,SWZ,2024,34.4,2.640704616,Other,1242822
Syrian Arab Republic,SYR,2024,12.962,,Asia,24672760
Chad,TCD,2024,1.088,3.654451105,North America,20299123
East Asia & Pacific (IDA & IBRD countries),TEA,2024,3.9018586,4.962607116,Other,2114653077
Europe & Central Asia (IDA & IBRD countries),TEC,2024,4.731604672,3.673075862,Other,459954508
Togo,TGO,2024,1.94,5.300005314,Africa,9515236
Thailand,THA,2024,0.693,2.525961758,Asia,71668011
Tajikistan,TJK,2024,11.635,8.39999981,Asia,10590927
Turkmenistan,TKM,2024,4.304,2.264117227,Oceania,7494498
Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,6.311537885,2.244106075,Asia,647003746
Timor-Leste,TLS,2024,1.603,-2.189121556,Asia,1400638
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2024,8.889644067,2.161357134,Asia,736401764
Tonga,TON,2024,2.192,,Oceania,104175
South Asia (IDA & IBRD),TSA,2024,4.34169478,6.224842254,Other,1677384532
Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,5.823525216,3.428437595,Other,1291058694
Trinidad and Tobago,TTO,2024,4.546,1.650603346,North America,1368333
Tunisia,TUN,2024,16.203,1.350652535,Other,12277109
Turkiye,TUR,2024,8.449,3.184024355,Other,85518661
Tanzania,TZA,2024,2.576,5.526313831,Africa,68560157
Uganda,UGA,2024,2.941,6.136452018,Africa,50015092
Upper middle income,UMC,2024,5.618309945,4.154262263,Oceania,2818128105
Uruguay,URY,2024,8.401,3.108254781,Other,3386588
United States,USA,2024,4.106,2.796190356,North America,340110988
Uzbekistan,UZB,2024,4.488,6.5,Asia,36361859
St. Vincent and the Grenadines,VCT,2024,18.056,4.061834901,North America,100616
"Venezuela, RB",VEN,2024,5.475,,South America,28405543
Virgin Islands (U.S.),VIR,2024,12.014,,North America,104377
Viet Nam,VNM,2024,1.431,7.091187466,Asia,100987686
Vanuatu,VUT,2024,5.064,3.967258306,Oceania,327777
Samoa,WSM,2024,4.551,9.422350442,Oceania,218019
"Yemen, Rep.",YEM,2024,17.086,,Asia,40583164
South Africa,ZAF,2024,33.168,0.579853692,Africa,64007187
Zambia,ZMB,2024,5.961,4.043148299,Africa,21314956
Zimbabwe,ZWE,2024,8.554,2.029484143,Africa,16634373
